 INFO | 2018-08-06 18:16:32,739 | Common.java | 81 | null:  Startup activites...
 INFO | 2018-08-06 18:16:32,739 | Common.java | 81 | null:  Test Output Directory creation successful :C:\workspace\SWAUT\TestResults\2018_08_06_06_16_32_PM
 INFO | 2018-08-06 18:16:32,739 | Common.java | 81 | null:  Log File creation successful : LogFile.log
 INFO | 2018-08-06 18:16:32,927 | Common.java | 81 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2018-08-06 18:16:33,021 | Common.java | 81 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Element time out set
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  ##### Start of Test Case : sign in to phptravel app #####
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Test Case Name: TC_008
 INFO | 2018-08-06 18:16:33,130 | Common.java | 81 | TC_008:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Test Data Set Name: TC_008
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Execution Flag: Execute
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Test Data Set Name: TC_008_01
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Execution Flag: YES
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Test Data Set Name: 
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Execution Flag: 
 INFO | 2018-08-06 18:16:33,177 | Common.java | 81 | TC_008:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2018-08-06 18:16:35,534 | Common.java | 81 | TC_008:  Getting value of url from Test Configuration file : https://www.phptravels.net/
 INFO | 2018-08-06 18:16:45,922 | Common.java | 81 | TC_008:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2018-08-06 18:16:59,563 | Common.java | 81 | TC_008:  Clicked on WebElement-myaccount
 INFO | 2018-08-06 18:16:59,563 | Common.java | 77 | TC_008:  Report step generation success : Clicked on WebElement-myaccount
 INFO | 2018-08-06 18:17:01,640 | Common.java | 81 | TC_008:  Clicked on WebElement-sign up
 INFO | 2018-08-06 18:17:01,640 | Common.java | 77 | TC_008:  Report step generation success : Clicked on WebElement-sign up
 INFO | 2018-08-06 18:17:02,828 | Common.java | 81 | TC_008:  Getting value of UpdateTestLinkStatus from Test Configuration file : Yes
 INFO | 2018-08-06 18:18:26,947 | Common.java | 81 | TC_008:  Unable to update the status for TestCase->TC_008
 INFO | 2018-08-06 18:18:26,948 | Common.java | 81 | TC_008:  Report step generation success : Unable to update the status for TestCase->TC_008
 INFO | 2018-08-06 18:18:26,980 | Common.java | 81 | TC_008:  Getting value of SendMail(Yes/No) from Test Configuration file : No
 INFO | 2018-08-06 18:18:26,980 | Common.java | 81 | TC_008:  Getting value of SendMsg(Yes/No) from Test Configuration file : No
 INFO | 2018-08-06 18:18:26,980 | Common.java | 81 | TC_008:  Getting value of VoiceCall(Yes/No) from Test Configuration file : No
 INFO | 2018-08-06 18:18:48,066 | Common.java | 81 | TC_008:  Unable to attach the file to TestLink in following path->C:\workspace\SWAUT\TestResults\2018_08_06_06_16_32_PM/Results.html
 INFO | 2018-08-06 18:18:48,067 | Common.java | 81 | TC_008:  Report step generation success : Unable to attach the file to TestLink in following path->C:\workspace\SWAUT\TestResults\2018_08_06_06_16_32_PM/Results.html
 INFO | 2018-08-06 18:18:48,067 | Common.java | 81 | TC_008:  ###################################
 INFO | 2018-08-06 18:18:48,067 | Common.java | 81 | TC_008:  Script Execution Complete
 INFO | 2018-08-06 18:18:48,067 | Common.java | 81 | TC_008:  ####################################
