 INFO | 2018-08-06 17:20:09,315 | Common.java | 81 | null:  Startup activites...
 INFO | 2018-08-06 17:20:09,324 | Common.java | 81 | null:  Test Output Directory creation successful :C:\workspace\SWAUT\TestResults\2018_08_06_05_20_09_PM
 INFO | 2018-08-06 17:20:09,324 | Common.java | 81 | null:  Log File creation successful : LogFile.log
 INFO | 2018-08-06 17:20:09,598 | Common.java | 81 | null:  Getting value of Tc_Settings_Excelpath from Test Configuration file : ./src/test/resources/TestCaseSettings.xls
 INFO | 2018-08-06 17:20:09,692 | Common.java | 81 | null:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of ElementLoadWaitTime from Test Configuration file : 30
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of ImplicitlyWaitTime from Test Configuration file : 30
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of Server_url from Test Configuration file : http://192.168.80.247/testlink/lib/api/xmlrpc/v1/xmlrpc.php
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of Dev_key from Test Configuration file : f8f80ad8ea180f0783bc74555cf948f0
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of Project_Name from Test Configuration file : Sample
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of Plan_Name from Test Configuration file : Testplan
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of Build_Name from Test Configuration file : Build
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of TestSuiteNum from Test Configuration file : 4
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Element time out set
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  ##### Start of Test Case : Search and Cancel Booked Hotel #####
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Test Case Name: TC_007
 INFO | 2018-08-06 17:20:09,895 | Common.java | 81 | TC_007:  Getting value of TestDataFile from Test Configuration file : .\src\test\resources\TestData.xls
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Test Data Set Name: TC_007
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Execution Flag: Execute
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Test Data Set Name: TC_007_01
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Execution Flag: YES
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Test Data Set Name: 
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Execution Flag: 
 INFO | 2018-08-06 17:20:09,942 | Common.java | 81 | TC_007:  Getting value of Browser from Test Configuration file : Chrome
 INFO | 2018-08-06 17:20:13,563 | Common.java | 81 | TC_007:  Getting value of url from Test Configuration file : https://www.phptravels.net/
 INFO | 2018-08-06 17:20:24,424 | Common.java | 81 | TC_007:  Getting value of SendMail(Yes/No) from Test Configuration file : No
 INFO | 2018-08-06 17:20:24,424 | Common.java | 81 | TC_007:  Getting value of SendMsg(Yes/No) from Test Configuration file : No
 INFO | 2018-08-06 17:20:24,425 | Common.java | 81 | TC_007:  Getting value of VoiceCall(Yes/No) from Test Configuration file : No
